TIME,CH1,CH2
-0.0099388,0.0470703,12.0609
-0.0099386,0.0133594,12.0594
-0.0099384,0.0153516,12.075
-0.0099382,0.0293359,12.0359
-0.009938,0.0456641,12.0156
-0.0099378,0.0551563,12.0516
-0.0099376,0.0574219,12.0531
-0.0099374,0.0214062,12.1312
-0.0099372,0.0319141,12.0609
-0.009937,0.0288281,12.0687
-0.0099368,0.0196484,12.0437
-0.0099366,0.0345703,12.0609
-0.0099364,0.0534375,12.0656
-0.0099362,0.0320703,12.0609
-0.009936,0.0539453,12.0859
-0.0099358,0.0130078,12.0906
-0.0099356,0.0210156,12.0594
-0.0099354,0.0408203,12.0859
-0.0099352,0.0421484,12.0641
-0.009935,0.0244922,12.05
-0.0099348,0.0346484,12.0516
-0.0099346,0.0334766,12.0844
-0.0099344,0.0376172,12.0297
-0.0099342,0.0478906,12.0734
-0.009934,0.0395703,12.0719
-0.0099338,0.0399609,12.0844
-0.0099336,0.0251172,12.0406
-0.0099334,0.0415625,12.0938
-0.0099332,0.0549219,12.0828
-0.009933,0.0401953,12.0672
-0.0099328,0.0394922,12.0953
-0.0099326,0.0307031,12.0562
-0.0099324,0.0417578,12.0219
-0.0099322,0.0610547,12.0266
-0.009932,0.0516016,12.0875
-0.0099318,0.0310938,12.0813
-0.0099316,0.0448828,12.0344
-0.0099314,0.0319141,12.0422
-0.0099312,0.0464844,12.1062
-0.009931,0.0333594,12.0672
-0.0099308,0.0317969,12.0234
-0.0099306,0.0510547,12.0703
-0.0099304,0.0398828,12.0938
-0.0099302,0.0384766,12.0547
-0.00993,0.0377734,12.075
-0.0099298,0.0338672,12.0734
-0.0099296,0.0390625,12.0938
-0.0099294,0.0569531,12.0391
-0.0099292,0.0409375,12.0891
-0.009929,0.0513672,12.0312
-0.0099288,0.0309766,12.0562
-0.0099286,0.0655078,12.0188
-0.0099284,0.0496484,12.0875
-0.0099282,0.0459766,12.0922
-0.009928,0.0430469,12.0594
-0.0099278,0.0378516,12.0641
-0.0099276,0.0417578,12.0687
-0.0099274,0.0538281,12.0844
-0.0099272,0.0536719,12.0312
-0.009927,0.0373047,12.0375
-0.0099268,0.0397656,12.0766
-0.0099266,0.0586719,12.0828
-0.0099264,0.0431641,12.0484
-0.0099262,0.0605078,12.0594
-0.009926,0.0369141,12.0703
-0.0099258,0.05625,12.0344
-0.0099256,0.0351562,12.0828
-0.0099254,0.0281641,12.0813
-0.0099252,0.0383594,12.0344
-0.009925,0.0624609,12.0938
-0.0099248,0.0423047,12.0703
-0.0099246,0.0385547,12.0625
-0.0099244,0.03625,12.0875
-0.0099242,0.0397266,12.0844
-0.009924,0.05375,12.0687
-0.0099238,0.0371094,12.0219
-0.0099236,0.0314844,12.0734
-0.0099234,0.0383984,12.0578
-0.0099232,0.0480078,12.0734
-0.009923,0.0405078,12.0609
-0.0099228,0.0414062,12.0969
-0.0099226,0.0418359,12.0641
-0.0099224,0.0310156,12.0188
-0.0099222,0.0477344,12.0687
-0.009922,0.0409766,12.0234
-0.0099218,0.0644531,12.0813
-0.0099216,0.0623047,12.0344
-0.0099214,0.0503906,12.0844
-0.0099212,0.0355078,12.0781
-0.009921,0.0447656,12.0828
-0.0099208,0.0410547,12.0344
-0.0099206,0.035625,12.0813
-0.0099204,0.0475781,12.0641
-0.0099202,0.0332813,12.05
-0.00992,0.0242187,12.0922
-0.0099198,0.0454297,12.0531
-0.0099196,0.0224609,12.0953
-0.0099194,0.0589844,12.0391
-0.0099192,0.0447266,12.1062
-0.009919,0.0544922,12.1281
-0.0099188,0.0451953,12.0516
-0.0099186,0.0432422,12.0359
-0.0099184,0.0330078,12.0547
-0.0099182,0.0483594,12.1047
-0.009918,0.0470703,12.0797
-0.0099178,0.0341016,12.0719
-0.0099176,0.0501172,12.0484
-0.0099174,0.0329687,12.0234
-0.0099172,0.0401172,12.1016
-0.009917,0.0366016,12.0422
-0.0099168,0.0621094,12.0719
-0.0099166,0.0638281,12.0781
-0.0099164,0.0461719,12.075
-0.0099162,0.0501953,12.0297
-0.009916,0.0567969,12.0703
-0.0099158,0.0526562,12.0359
-0.0099156,0.0507031,12.0266
-0.0099154,0.0409766,12.0609
-0.0099152,0.0506641,12.1141
-0.009915,0.0621875,12.0359
-0.0099148,0.0378516,12.0906
-0.0099146,0.0508984,12.0938
-0.0099144,0.0460938,12.0375
-0.0099142,0.0535937,12.0297
-0.009914,0.0362109,12.0781
-0.0099138,0.0382813,12.0922
-0.0099136,0.0553906,12.1094
-0.0099134,0.0273047,12.0734
-0.0099132,0.0546094,12.0922
-0.009913,0.0339844,12.0547
-0.0099128,0.0434766,12.075
-0.0099126,0.073125,12.0953
-0.0099124,0.0275391,12.0547
-0.0099122,0.0440625,12.0656
-0.009912,0.0536719,12.0344
-0.0099118,0.0619922,12.0938
-0.0099116,0.0692969,12.0969
-0.0099114,0.0434375,12.0984
-0.0099112,0.0575,12.0875
-0.009911,0.04,12.0656
-0.0099108,0.0637109,12.0594
-0.0099106,0.0712109,12.0406
-0.0099104,0.0625781,12.0797
-0.0099102,0.0496875,12.0875
-0.00991,0.0528906,12.1078
-0.0099098,0.0710938,12.0719
-0.0099096,0.0507422,12.0656
-0.0099094,0.0466016,12.0406
-0.0099092,0.076875,12.0703
-0.009909,0.0390234,12.0312
-0.0099088,0.0807031,12.1031
-0.0099086,0.0574609,12.0625
-0.0099084,0.0386328,12.0469
-0.0099082,0.0498047,12.0703
-0.009908,0.0430078,12.0422
-0.0099078,0.0605078,12.0672
-0.0099076,0.06,12.0406
-0.0099074,0.0361719,12.0594
-0.0099072,0.0368359,12.0406
-0.009907,0.0711328,12.0844
-0.0099068,0.04625,12.0391
-0.0099066,0.06,12.0766
-0.0099064,0.0564844,12.0437
-0.0099062,0.0448047,12.0641
-0.009906,0.0530078,12.0703
-0.0099058,0.0379687,12.05
-0.0099056,0.0548437,12.0359
-0.0099054,0.07,12.0687
-0.0099052,0.0575781,11.9875
-0.009905,0.0479688,12.0594
-0.0099048,0.0698828,12.0859
-0.0099046,0.0488281,12.0406
-0.0099044,0.0339063,12.075
-0.0099042,0.0683203,12.0437
-0.009904,0.0719141,12.0797
-0.0099038,0.061875,12.0781
-0.0099036,0.0744141,12.0609
-0.0099034,0.0495313,12.0562
-0.0099032,0.0475391,12.0672
-0.009903,0.0510547,12.0859
-0.0099028,0.04,12.0625
-0.0099026,0.0738281,12.0672
-0.0099024,0.033125,12.0453
-0.0099022,0.0380859,12.05
-0.009902,0.0523438,12.0938
-0.0099018,0.0464453,12.0703
-0.0099016,0.0733594,12.0859
-0.0099014,0.0463281,12.0516
-0.0099012,0.0383203,12.0891
-0.009901,0.0583203,12.0687
-0.0099008,0.0421094,12.0984
-0.0099006,0.0710156,12.0656
-0.0099004,0.0658594,12.0625
-0.0099002,0.0629297,12.0828
-0.0099,0.0430859,12.0687
-0.0098998,0.0561719,12.0562
-0.0098996,0.0595313,12.0422
-0.0098994,0.0746094,12.0687
-0.0098992,0.0562109,12.1047
-0.009899,0.0631641,12.0797
-0.0098988,0.0687109,12.0188
-0.0098986,0.0503516,12.0312
-0.0098984,0.0466016,12.1016
-0.0098982,0.0771484,12.0656
-0.009898,0.0719141,12.0625
-0.0098978,0.0502734,12.0031
-0.0098976,0.0708984,12.075
-0.0098974,0.0419922,12.0859
-0.0098972,0.0475,12.0875
-0.009897,0.0717969,12.075
-0.0098968,0.0382422,12.1016
-0.0098966,0.0725391,12.0781
-0.0098964,0.0832812,12.025
-0.0098962,0.0552344,12.0719
-0.009896,0.0548437,12.05
-0.0098958,0.0704297,12.0094
-0.0098956,0.0611719,12.0203
-0.0098954,0.0511328,12.0609
-0.0098952,0.0691797,12.0297
-0.009895,0.051875,12.0141
-0.0098948,0.0436328,12.0484
-0.0098946,0.0580859,12.0906
-0.0098944,0.0814844,12.0594
-0.0098942,0.0549219,12.0781
-0.009894,0.0656641,12.05
-0.0098938,0.0674609,12.1156
-0.0098936,0.0753125,12.0953
-0.0098934,0.0929297,12.0828
-0.0098932,0.0643359,12.0547
-0.009893,0.0637109,12.0562
-0.0098928,0.0710156,12.075
-0.0098926,0.0486719,12.0516
-0.0098924,0.0623828,12.0453
-0.0098922,0.0595313,12.0828
-0.009892,0.0483203,12.0609
-0.0098918,0.0750781,12.0938
-0.0098916,0.08,12.0813
-0.0098914,0.0472266,12.0703
-0.0098912,0.0627344,12.0875
-0.009891,0.05375,12.0562
-0.0098908,0.0559766,12.0578
-0.0098906,0.0384766,12.0828
-0.0098904,0.0729688,12.0594
-0.0098902,0.0581641,12.0766
-0.00989,0.0611328,12.025
-0.0098898,0.0632422,12.0781
-0.0098896,0.069375,12.0328
-0.0098894,0.0911719,12.0875
-0.0098892,0.0526172,12.0719
-0.009889,0.0751563,12.0859
-0.0098888,0.0764844,12.05
-0.0098886,0.0691016,12.0734
-0.0098884,0.0642969,12.0875
-0.0098882,0.0571094,12.0641
-0.009888,0.0562109,12.05
-0.0098878,0.0654687,12.0594
-0.0098876,0.0698437,12.0906
-0.0098874,0.0540234,12.0766
-0.0098872,0.0714844,12.1062
-0.009887,0.0796875,12.0344
-0.0098868,0.0663672,12.0391
-0.0098866,0.0886328,12.0469
-0.0098864,0.0716406,12.05
-0.0098862,0.0637109,12.0516
-0.009886,0.0691016,12.0531
-0.0098858,0.0536719,12.0734
-0.0098856,0.0663672,12.0875
-0.0098854,0.0590625,12.0312
-0.0098852,0.0616797,12.0797
-0.009885,0.075625,12.0844
-0.0098848,0.0722266,12.0531
-0.0098846,0.0497656,12.0016
-0.0098844,0.0688672,12.0562
-0.0098842,0.0720703,12.0469
-0.009884,0.0767578,12.0672
-0.0098838,0.0604687,12.0484
-0.0098836,0.0819141,12.0656
-0.0098834,0.0804687,12.0703
-0.0098832,0.0723828,12.0578
-0.009883,0.0858203,12.0562
-0.0098828,0.0498828,12.0437
-0.0098826,0.0640625,12.0641
-0.0098824,0.0725,12.0578
-0.0098822,0.0680078,12.1047
-0.009882,0.0894922,12.0672
-0.0098818,0.0723438,12.0828
-0.0098816,0.0580078,12.0703
-0.0098814,0.0721875,12.0781
-0.0098812,0.0682031,12.0656
-0.009881,0.0824219,12.0609
-0.0098808,0.069375,12.0906
-0.0098806,0.0652344,12.0594
-0.0098804,0.0651953,12.0406
-0.0098802,0.0759375,12.05
-0.00988,0.0556641,12.0656
-0.0098798,0.0794141,12.0469
-0.0098796,0.0624609,12.05
-0.0098794,0.0722656,12.0922
-0.0098792,0.0576953,12.0516
-0.009879,0.0759375,12.0609
-0.0098788,0.0630078,12.1031
-0.0098786,0.0598437,12.0391
-0.0098784,0.0638281,12.0422
-0.0098782,0.0645703,12.05
-0.009878,0.0664453,12.0594
-0.0098778,0.0903516,12.0453
-0.0098776,0.0836328,12.0172
-0.0098774,0.0682031,12.0516
-0.0098772,0.0600781,12.0344
-0.009877,0.0598437,12.0516
-0.0098768,0.0780469,12.05
-0.0098766,0.0629688,12.0578
-0.0098764,0.0685156,12.0109
-0.0098762,0.0827344,12.0656
-0.009876,0.0822656,12.0437
-0.0098758,0.064375,12.0562
-0.0098756,0.0580469,12.0453
-0.0098754,0.0798047,12.0813
-0.0098752,0.0866016,12.0516
-0.009875,0.0854297,12.0687
-0.0098748,0.0548828,12.0422
-0.0098746,0.0692969,12.0391
-0.0098744,0.06375,12.0859
-0.0098742,0.0698828,12.0344
-0.009874,0.0657422,12.0516
-0.0098738,0.0839062,12.0672
-0.0098736,0.0774609,12.0625
-0.0098734,0.0645703,12.0547
-0.0098732,0.0821484,12.0625
-0.009873,0.0823438,12.0641
-0.0098728,0.0938672,12.075
-0.0098726,0.0780469,12.0281
-0.0098724,0.0602734,12.0672
-0.0098722,0.0716797,12.0016
-0.009872,0.0610156,12.0813
-0.0098718,0.0755078,12.0547
-0.0098716,0.0750781,12.0406
-0.0098714,0.0691797,12.0266
-0.0098712,0.0613281,12.0469
-0.009871,0.0771094,12.0844
-0.0098708,0.0706641,12.0359
-0.0098706,0.0850781,12.0297
-0.0098704,0.0886719,12.0094
-0.0098702,0.0725781,12.0625
-0.00987,0.0822656,12.0453
-0.0098698,0.0660547,12.0953
-0.0098696,0.0779297,12.0188
-0.0098694,0.100156,12.0641
-0.0098692,0.0659375,12.0406
-0.009869,0.0783984,12.0594
-0.0098688,0.0749609,12.0562
-0.0098686,0.0688672,12.0484
-0.0098684,0.0819141,12.0422
-0.0098682,0.0964453,12.0359
-0.009868,0.0684375,12.0453
-0.0098678,0.100508,12.0172
-0.0098676,0.0580078,12.0391
-0.0098674,0.0741016,12.0625
-0.0098672,0.0985938,12.0828
-0.009867,0.0700781,12.0734
-0.0098668,0.10418,12.0531
-0.0098666,0.0652344,12.0687
-0.0098664,0.0521875,12.0734
-0.0098662,0.0864063,12.0891
-0.009866,0.0548437,12.0578
-0.0098658,0.0633203,12.0578
-0.0098656,0.0871094,12.0609
-0.0098654,0.0858203,12.0391
-0.0098652,0.0820703,12.0953
-0.009865,0.0684766,12.0609
-0.0098648,0.0792578,12.0797
-0.0098646,0.0690625,12.0797
-0.0098644,0.0839844,12.0516
-0.0098642,0.0785156,12.0641
-0.009864,0.0863672,12.0391
-0.0098638,0.0742969,12.0437
-0.0098636,0.0748437,12.0734
-0.0098634,0.0621875,12.0734
-0.0098632,0.0686719,12.0391
-0.009863,0.0983203,12.0562
-0.0098628,0.0775,12.0562
-0.0098626,0.0695703,12.0437
-0.0098624,0.071875,12.0469
-0.0098622,0.0560938,12.0453
-0.009862,0.0465234,12.0891
-0.0098618,0.0807813,12.0344
-0.0098616,0.0704297,12.0813
-0.0098614,0.0870313,12.0594
-0.0098612,0.0926953,12.05
-0.009861,0.0648828,12.025
-0.0098608,0.0655469,12.0516
-0.0098606,0.0699609,12.0766
-0.0098604,0.0725391,11.9812
-0.0098602,0.0685156,12.0359
-0.00986,0.0699609,12.0703
-0.0098598,0.0767188,12.0687
-0.0098596,0.0569141,12.0844
-0.0098594,0.0755078,12.0594
-0.0098592,0.0871094,12.0859
-0.009859,0.0810156,12.0484
-0.0098588,0.0817578,12.0703
-0.0098586,0.0824219,12.0422
-0.0098584,0.0788672,12.0484
-0.0098582,0.0819922,12.0656
-0.009858,0.0852734,12.0188
-0.0098578,0.0745313,12.0766
-0.0098576,0.0876562,12.0687
-0.0098574,0.0727344,12.0312
-0.0098572,0.0739453,12.0672
-0.009857,0.0785156,12.0516
-0.0098568,0.0725781,12.0844
-0.0098566,0.0913672,12.0547
-0.0098564,0.0748047,12.0437
-0.0098562,0.0884375,12.0328
-0.009856,0.0785938,12.0422
-0.0098558,0.0803516,12.0547
-0.0098556,0.0954297,12.0578
-0.0098554,0.0819922,12.0891
-0.0098552,0.0862891,12.0531
-0.009855,0.0917969,12.0687
-0.0098548,0.0914844,12.0562
-0.0098546,0.093125,12.0516
-0.0098544,0.08125,12.0469
-0.0098542,0.0861719,12.0656
-0.009854,0.0778125,12.0578
-0.0098538,0.0797656,12.0562
-0.0098536,0.0851172,11.9781
-0.0098534,0.0783594,12.075
-0.0098532,0.0699609,12.0734
-0.009853,0.0898047,12.05
-0.0098528,0.0797266,12.0406
-0.0098526,0.0967969,12.0047
-0.0098524,0.0822656,12.0875
-0.0098522,0.0886328,12.0359
-0.009852,0.0842188,12.0719
-0.0098518,0.100508,12.0203
-0.0098516,0.0890625,12.0672
-0.0098514,0.0940234,12.0797
-0.0098512,0.0937891,12.0875
-0.009851,0.0783984,12.0656
-0.0098508,0.0942969,12.0641
-0.0098506,0.099375,12.0828
-0.0098504,0.0703125,12.0312
-0.0098502,0.0932422,12.0703
-0.00985,0.117578,12.0469
-0.0098498,0.0847656,12.0766
-0.0098496,0.0828516,12.0797
-0.0098494,0.0982031,12.0938
-0.0098492,0.0967578,12.0547
-0.009849,0.0886719,12.0516
-0.0098488,0.0717578,12.0562
-0.0098486,0.100078,12.0766
-0.0098484,0.0939844,12.0375
-0.0098482,0.0860937,12.0656
-0.009848,0.0821875,12.0562
-0.0098478,0.0741016,12.0547
-0.0098476,0.0924219,12.0062
-0.0098474,0.0871484,12.0437
-0.0098472,0.0866406,12.0266
-0.009847,0.0864844,12.0828
-0.0098468,0.0914453,12.1156
-0.0098466,0.0723438,12.0687
-0.0098464,0.0841406,12.0484
-0.0098462,0.095,12.0703
-0.009846,0.0764453,12.075
-0.0098458,0.0819531,12.0234
-0.0098456,0.09875,12.0484
-0.0098454,0.0964453,12.0641
-0.0098452,0.0833594,12.0797
-0.009845,0.0939453,12.0922
-0.0098448,0.100117,12.0344
-0.0098446,0.0907422,11.9906
-0.0098444,0.09125,12.0219
-0.0098442,0.0801563,12.0703
-0.009844,0.074375,12.0391
-0.0098438,0.09125,12.0266
-0.0098436,0.0765625,12.0375
-0.0098434,0.103203,12.0703
-0.0098432,0.0918359,12.0469
-0.009843,0.0942578,12.0609
-0.0098428,0.0802734,12.0203
-0.0098426,0.0826562,12.0797
-0.0098424,0.0923438,12.1
-0.0098422,0.0921875,12.0609
-0.009842,0.0995703,12.025
