TIME,CH1,CH2
-0.0099552,0.0646875,5.91406
-0.009955,0.0746094,5.92656
-0.0099548,0.0602344,5.92188
-0.0099546,0.0702344,5.94687
-0.0099544,0.0514063,5.92812
-0.0099542,0.0685156,5.93125
-0.009954,0.0761719,5.91562
-0.0099538,0.0815625,5.95625
-0.0099536,0.0736719,5.97656
-0.0099534,0.0553906,5.9375
-0.0099532,0.0728906,5.95156
-0.009953,0.0627344,5.95312
-0.0099528,0.0729688,5.9375
-0.0099526,0.0732031,5.95781
-0.0099524,0.0546875,5.92344
-0.0099522,0.0778906,5.94844
-0.009952,0.059375,5.8875
-0.0099518,0.0778906,5.9375
-0.0099516,0.0788281,5.9125
-0.0099514,0.0626563,5.97812
-0.0099512,0.0647656,5.95156
-0.009951,0.0636719,5.96094
-0.0099508,0.0675,5.95469
-0.0099506,0.0678906,5.92031
-0.0099504,0.0584375,5.96094
-0.0099502,0.0671875,6
-0.00995,0.063125,5.92812
-0.0099498,0.065,5.95156
-0.0099496,0.0696875,5.95781
-0.0099494,0.0565625,5.97031
-0.0099492,0.0722656,5.96406
-0.009949,0.0564844,5.95625
-0.0099488,0.0696094,5.90781
-0.0099486,0.0803125,5.97812
-0.0099484,0.0663281,5.96562
-0.0099482,0.0667187,5.97812
-0.009948,0.0674219,5.98906
-0.0099478,0.091875,5.95
-0.0099476,0.0534375,5.94844
-0.0099474,0.0626563,5.97031
-0.0099472,0.0438281,5.97656
-0.009947,0.0454687,5.96094
-0.0099468,0.0635938,5.96562
-0.0099466,0.0739063,5.99375
-0.0099464,0.0845312,5.99062
-0.0099462,0.0558594,5.95
-0.009946,0.0608594,5.98906
-0.0099458,0.0569531,5.9875
-0.0099456,0.0646094,5.98125
-0.0099454,0.0546094,5.96562
-0.0099452,0.0502344,5.97656
-0.009945,0.0597656,6.04844
-0.0099448,0.0680469,6.01562
-0.0099446,0.0617969,5.99531
-0.0099444,0.058125,6.02656
-0.0099442,0.0604688,5.95312
-0.009944,0.075625,5.97344
-0.0099438,0.0423438,6.01875
-0.0099436,0.0802344,6
-0.0099434,0.0571875,5.97344
-0.0099432,0.0513281,5.99219
-0.009943,0.055,5.97344
-0.0099428,0.0771094,6.0125
-0.0099426,0.0833594,5.97031
-0.0099424,0.089375,5.97969
-0.0099422,0.0536719,5.975
-0.009942,0.0852344,6.00469
-0.0099418,0.0369531,5.99219
-0.0099416,0.0451563,6.01719
-0.0099414,0.0382813,6.0125
-0.0099412,0.0514063,6.00781
-0.009941,0.0707031,6.04219
-0.0099408,0.0698437,6.00781
-0.0099406,0.0838281,5.98438
-0.0099404,0.0811719,5.98906
-0.0099402,0.0464844,6.01875
-0.00994,0.0589844,6.01562
-0.0099398,0.0359375,5.99531
-0.0099396,0.0439844,6
-0.0099394,0.0691406,5.98281
-0.0099392,0.0686719,5.99844
-0.009939,0.0601562,6.0375
-0.0099388,0.0147656,6.04688
-0.0099386,0.0877344,6.01719
-0.0099384,0.0847656,6.03281
-0.0099382,0.0479688,5.98594
-0.009938,0.0869531,6.01094
-0.0099378,0.0396875,5.95937
-0.0099376,0.0782031,5.99844
-0.0099374,0.0755469,6.05312
-0.0099372,0.0821094,5.98594
-0.009937,0.0751563,6.05781
-0.0099368,0.0446875,5.99531
-0.0099366,0.0590625,6.00625
-0.0099364,0.0464844,6.0375
-0.0099362,0.0678125,6.025
-0.009936,0.0446094,6.01562
-0.0099358,0.0403125,5.98438
-0.0099356,0.0294531,6.05
-0.0099354,0.0663281,6.03594
-0.0099352,0.0742969,6.01562
-0.009935,0.0448438,6.04531
-0.0099348,0.0669531,6.0125
-0.0099346,0.0660938,6.08281
-0.0099344,0.08625,6.04219
-0.0099342,0.0791406,5.98438
-0.009934,0.0438281,6.0375
-0.0099338,0.063125,6.06562
-0.0099336,0.048125,6.01719
-0.0099334,0.066875,6.05469
-0.0099332,0.0434375,6
-0.009933,0.0764063,6.02656
-0.0099328,0.0480469,6.03125
-0.0099326,0.0503125,6.00312
-0.0099324,0.063125,6.05781
-0.0099322,0.0460938,6.08594
-0.009932,0.0917969,6.07969
-0.0099318,0.0610156,6.06562
-0.0099316,0.0607813,6.06562
-0.0099314,0.0776562,6.06562
-0.0099312,0.0521875,6.0625
-0.009931,0.0791406,6.07187
-0.0099308,0.0751563,6.02656
-0.0099306,0.0742969,6.02031
-0.0099304,0.0735156,6.06719
-0.0099302,0.0545312,6.05312
-0.00993,0.07625,6.07656
-0.0099298,0.0735938,6.05
-0.0099296,0.0644531,6.07031
-0.0099294,0.0500781,6.07031
-0.0099292,0.0825781,6.0875
-0.009929,0.0788281,6.09375
-0.0099288,0.0789062,6.07656
-0.0099286,0.0680469,6.08125
-0.0099284,0.0654687,6.06094
-0.0099282,0.0555469,6.08437
-0.009928,0.0772656,6.07656
-0.0099278,0.0735156,6.075
-0.0099276,0.0560156,6.06719
-0.0099274,0.0757031,6.08437
-0.0099272,0.0325781,6.08594
-0.009927,0.0609375,6.06719
-0.0099268,0.0658594,6.06719
-0.0099266,0.0746094,6.0875
-0.0099264,0.0685938,6.07344
-0.0099262,0.0616406,6.07812
-0.009926,0.0854687,6.09062
-0.0099258,0.0502344,6.10938
-0.0099256,0.0672656,6.09844
-0.0099254,0.0642187,6.09062
-0.0099252,0.0576562,6.11719
-0.009925,0.0636719,6.09062
-0.0099248,0.0735156,6.15156
-0.0099246,0.0614063,6.1
-0.0099244,0.0558594,6.0875
-0.0099242,0.0705469,6.08594
-0.009924,0.0730469,6.10781
-0.0099238,0.0633594,6.07969
-0.0099236,0.0771875,6.12187
-0.0099234,0.102031,6.125
-0.0099232,0.0482813,6.13906
-0.009923,0.0608594,6.13125
-0.0099228,0.0716406,6.17188
-0.0099226,0.0735938,6.16562
-0.0099224,0.0542187,6.15625
-0.0099222,0.0620312,6.13594
-0.009922,0.0746875,6.17188
-0.0099218,0.0492188,6.14375
-0.0099216,0.0703125,6.12812
-0.0099214,0.0819531,6.11562
-0.0099212,0.0689062,6.175
-0.009921,0.076875,6.13281
-0.0099208,0.0686719,6.13281
-0.0099206,0.0617969,6.15312
-0.0099204,0.0574219,6.14219
-0.0099202,0.0698437,6.12969
-0.00992,0.0744531,6.14687
-0.0099198,0.0617188,6.17656
-0.0099196,0.0464062,6.13594
-0.0099194,0.0452344,6.175
-0.0099192,0.0721875,6.15469
-0.009919,0.0517188,6.10938
-0.0099188,0.0652344,6.10469
-0.0099186,0.0704688,6.09844
-0.0099184,0.0503906,6.09375
-0.0099182,0.0508594,6.10469
-0.009918,0.0639063,6.01094
-0.0099178,0.0574219,6.04688
-0.0099176,0.04,6.07969
-0.0099174,0.0664062,6.03125
-0.0099172,0.0729688,6.05937
-0.009917,0.0786719,6.08125
-0.0099168,0.0655469,6.03906
-0.0099166,0.0622656,6.07344
-0.0099164,0.075625,6.09219
-0.0099162,0.0667187,6.05937
-0.009916,0.0728906,6.07031
-0.0099158,0.0574219,6.00625
-0.0099156,0.0748438,6.02969
-0.0099154,0.0528906,6.03125
-0.0099152,0.0946094,6.04219
-0.009915,0.0444531,6.01875
-0.0099148,0.058125,6.05781
-0.0099146,0.065,5.99844
-0.0099144,0.0561719,5.97812
-0.0099142,0.0739844,5.98125
-0.009914,0.0409375,5.99844
-0.0099138,0.0646094,5.9
-0.0099136,0.0589844,5.93125
-0.0099134,0.0570313,5.96406
-0.0099132,0.0714844,5.90469
-0.009913,0.0585938,5.95781
-0.0099128,0.0858594,5.89062
-0.0099126,0.0505469,5.90312
-0.0099124,0.0496875,5.9375
-0.0099122,0.0527344,5.91562
-0.009912,0.0436719,5.9
-0.0099118,0.0745312,5.89844
-0.0099116,0.085625,5.8875
-0.0099114,0.0296875,5.93906
-0.0099112,0.0519531,5.95
-0.009911,0.0629688,5.88125
-0.0099108,0.07125,5.97187
-0.0099106,0.0857812,5.91875
-0.0099104,0.076875,5.91875
-0.0099102,0.0590625,5.87187
-0.00991,0.0532812,5.89219
-0.0099098,0.0535938,5.8625
-0.0099096,0.0733594,5.91719
-0.0099094,0.0535938,5.89687
-0.0099092,0.0550781,5.91094
-0.009909,0.0607813,5.94375
-0.0099088,0.0700781,5.92188
-0.0099086,0.0419531,5.89531
-0.0099084,0.0677344,5.90312
-0.0099082,0.0871094,5.88281
-0.009908,0.0694531,5.91406
-0.0099078,0.0626563,5.90312
-0.0099076,0.0617188,5.94687
-0.0099074,0.0778125,5.89219
-0.0099072,0.0560938,5.91719
-0.009907,0.0667187,5.89219
-0.0099068,0.0569531,5.92344
-0.0099066,0.0685938,5.90156
-0.0099064,0.0724219,5.91094
-0.0099062,0.0736719,5.93281
-0.009906,0.0738281,5.95625
-0.0099058,0.0924219,5.93594
-0.0099056,0.0682813,5.90625
-0.0099054,0.0779687,5.90937
-0.0099052,0.0410156,5.90937
-0.009905,0.0511719,5.94062
-0.0099048,0.0730469,5.95156
-0.0099046,0.0741406,5.94844
-0.0099044,0.0725781,5.97344
-0.0099042,0.0733594,5.90625
-0.009904,0.0508594,5.90156
-0.0099038,0.0717969,5.91719
-0.0099036,0.0855469,5.95625
-0.0099034,0.0546875,5.92031
-0.0099032,0.0770313,5.93906
-0.009903,0.0795313,5.94375
-0.0099028,0.0727344,5.91875
-0.0099026,0.0571875,5.92344
-0.0099024,0.0442969,5.90937
-0.0099022,0.0576562,5.93281
-0.009902,0.0723437,5.95
-0.0099018,0.0490625,5.96406
-0.0099016,0.0734375,5.94687
-0.0099014,0.0684375,5.95156
-0.0099012,0.0534375,5.92656
-0.009901,0.0621875,5.89375
-0.0099008,0.085,5.94844
-0.0099006,0.0853906,5.96094
-0.0099004,0.0470313,5.95937
-0.0099002,0.0504688,5.90781
-0.0099,0.0415625,5.90781
-0.0098998,0.0727344,5.96562
-0.0098996,0.0386719,5.95781
-0.0098994,0.0607813,5.97656
-0.0098992,0.0700781,5.94375
-0.009899,0.0610156,5.94531
-0.0098988,0.0892188,5.91094
-0.0098986,0.0753906,5.93906
-0.0098984,0.0374219,5.94219
-0.0098982,0.0799219,5.92812
-0.009898,0.0696875,5.92031
-0.0098978,0.0695313,5.9125
-0.0098976,0.0848438,5.95312
-0.0098974,0.0691406,5.9375
-0.0098972,0.0648438,5.90781
-0.009897,0.076875,5.91875
-0.0098968,0.0626563,5.9375
-0.0098966,0.0619531,5.92812
-0.0098964,0.0601562,5.94219
-0.0098962,0.0672656,5.94219
-0.009896,0.0589844,5.99062
-0.0098958,0.0565625,5.94219
-0.0098956,0.0829688,5.93125
-0.0098954,0.0479688,6.00156
-0.0098952,0.0653125,5.94687
-0.009895,0.0603125,5.96875
-0.0098948,0.0803906,5.94375
-0.0098946,0.0780469,5.96094
-0.0098944,0.0636719,5.925
-0.0098942,0.0960156,5.95781
-0.009894,0.0657813,5.95781
-0.0098938,0.0564062,5.99062
-0.0098936,0.075625,5.925
-0.0098934,0.0694531,5.93594
-0.0098932,0.0445312,5.93906
-0.009893,0.0634375,5.91094
-0.0098928,0.06125,5.94062
-0.0098926,0.0982031,5.96562
-0.0098924,0.08,5.97031
-0.0098922,0.0671875,5.99531
-0.009892,0.0646094,5.97656
-0.0098918,0.0258594,6.02969
-0.0098916,0.0751563,6.00781
-0.0098914,0.0632812,5.96406
-0.0098912,0.05875,5.95625
-0.009891,0.0671875,5.99219
-0.0098908,0.069375,5.99219
-0.0098906,0.0836719,5.97969
-0.0098904,0.0439063,6.00469
-0.0098902,0.0661719,5.98594
-0.00989,0.0507031,5.99219
-0.0098898,0.0760938,5.96875
-0.0098896,0.0713281,5.99062
-0.0098894,0.0695313,5.92656
-0.0098892,0.064375,5.97656
-0.009889,0.0936719,6.00312
-0.0098888,0.0692188,5.95625
-0.0098886,0.0622656,5.99062
-0.0098884,0.070625,5.92656
-0.0098882,0.0819531,5.96719
-0.009888,0.0450781,5.96875
-0.0098878,0.0626563,5.97812
-0.0098876,0.053125,6.01719
-0.0098874,0.0610156,5.94062
-0.0098872,0.0567969,5.93281
-0.009887,0.0666406,5.95
-0.0098868,0.0585156,5.95937
-0.0098866,0.0699219,5.94219
-0.0098864,0.0530469,5.99687
-0.0098862,0.0710156,5.98125
-0.009886,0.0707813,5.92344
-0.0098858,0.0565625,5.99687
-0.0098856,0.0733594,5.93281
-0.0098854,0.056875,5.97812
-0.0098852,0.06125,5.99219
-0.009885,0.0816406,5.99062
-0.0098848,0.0521094,5.97656
-0.0098846,0.0769531,5.95625
-0.0098844,0.0692188,5.96719
-0.0098842,0.0651563,5.94687
-0.009884,0.0882813,5.99531
-0.0098838,0.060625,5.97656
-0.0098836,0.0485937,5.99375
-0.0098834,0.0803906,5.97656
-0.0098832,0.0580469,6.01875
-0.009883,0.0619531,5.98594
-0.0098828,0.0600781,5.95312
-0.0098826,0.0757031,5.97187
-0.0098824,0.0703906,5.98281
-0.0098822,0.0536719,5.91875
-0.009882,0.0671875,5.94844
-0.0098818,0.0517969,5.92656
-0.0098816,0.0621094,5.99531
-0.0098814,0.0708594,5.95312
-0.0098812,0.0585156,5.96562
-0.009881,0.0709375,6.00781
-0.0098808,0.0634375,5.97812
-0.0098806,0.0703125,5.95781
-0.0098804,0.0535938,5.99844
-0.0098802,0.0683594,5.92656
-0.00988,0.0754687,5.98281
-0.0098798,0.0734375,6.00781
-0.0098796,0.0630469,5.92812
-0.0098794,0.0858594,5.95937
-0.0098792,0.0472656,5.94844
-0.009879,0.0782813,5.975
-0.0098788,0.0625,5.97187
-0.0098786,0.0630469,5.99375
-0.0098784,0.0730469,5.99219
-0.0098782,0.0584375,6.00937
-0.009878,0.075625,5.95937
-0.0098778,0.0678906,5.99531
-0.0098776,0.101719,5.9375
-0.0098774,0.076875,5.95156
-0.0098772,0.0449219,5.93594
-0.009877,0.0599219,5.93906
-0.0098768,0.0732031,5.96562
-0.0098766,0.0482031,5.97969
-0.0098764,0.0660938,5.93594
-0.0098762,0.03,5.98906
-0.009876,0.0701562,5.93437
-0.0098758,0.0817188,6
-0.0098756,0.0726563,5.98906
-0.0098754,0.0621094,5.97812
-0.0098752,0.0519531,5.97031
-0.009875,0.0707813,5.93594
-0.0098748,0.0744531,5.92656
-0.0098746,0.0671094,5.97187
-0.0098744,0.0775,5.97812
-0.0098742,0.0582813,5.95781
-0.009874,0.0769531,5.95625
-0.0098738,0.0596094,5.94531
-0.0098736,0.0751563,5.97656
-0.0098734,0.0464062,5.94375
-0.0098732,0.0607813,5.92656
-0.009873,0.0790625,5.9375
-0.0098728,0.068125,5.92656
-0.0098726,0.0546875,5.95625
-0.0098724,0.0632031,5.95
-0.0098722,0.070625,5.93594
-0.009872,0.0539844,5.96094
-0.0098718,0.0685156,5.92812
-0.0098716,0.0658594,5.95937
-0.0098714,0.0554687,5.92969
-0.0098712,0.0711719,5.99844
-0.009871,0.0767969,5.94844
-0.0098708,0.0775,5.96562
-0.0098706,0.0614063,5.97344
-0.0098704,0.0432031,5.96875
-0.0098702,0.0522656,5.95781
-0.00987,0.0770313,5.96094
-0.0098698,0.0703906,5.97969
-0.0098696,0.073125,5.9625
-0.0098694,0.034375,5.91875
-0.0098692,0.0601562,5.94531
-0.009869,0.0721875,5.95312
-0.0098688,0.0696094,5.9625
-0.0098686,0.0427344,5.94531
-0.0098684,0.0790625,5.93125
-0.0098682,0.0373438,5.93437
-0.009868,0.0658594,5.89844
-0.0098678,0.0578125,5.91094
-0.0098676,0.0732812,5.89531
-0.0098674,0.0572656,5.91406
-0.0098672,0.0546094,5.90469
-0.009867,0.0332031,5.90937
-0.0098668,0.0553906,5.925
-0.0098666,0.0778906,5.92188
-0.0098664,0.0404688,5.91875
-0.0098662,0.0714063,5.90469
-0.009866,0.0567187,5.9
-0.0098658,0.0823437,5.925
-0.0098656,0.0654687,5.925
-0.0098654,0.0525781,5.91562
-0.0098652,0.070625,5.9375
-0.009865,0.0564062,5.89219
-0.0098648,0.0575,5.94531
-0.0098646,0.0567187,5.9
-0.0098644,0.0857812,5.90156
-0.0098642,0.0464062,5.92031
-0.009864,0.0853906,5.9125
-0.0098638,0.0538281,5.89687
-0.0098636,0.0748438,5.92031
-0.0098634,0.0560156,5.9375
-0.0098632,0.0657813,5.86719
-0.009863,0.0566406,5.89375
-0.0098628,0.056875,5.9375
-0.0098626,0.064375,5.8625
-0.0098624,0.0672656,5.94219
-0.0098622,0.0578906,5.9375
-0.009862,0.0815625,5.91875
-0.0098618,0.0685156,5.94844
-0.0098616,0.0608594,5.87969
-0.0098614,0.0910937,5.90937
-0.0098612,0.06625,5.94375
-0.009861,0.0589062,5.91719
-0.0098608,0.0771875,5.95625
-0.0098606,0.0491406,5.92969
-0.0098604,0.0565625,5.92812
-0.0098602,0.0624219,5.94219
-0.00986,0.0640625,5.9375
-0.0098598,0.0601562,5.96719
-0.0098596,0.04875,5.95156
-0.0098594,0.0740625,5.93125
-0.0098592,0.0659375,5.95781
-0.009859,0.0745312,5.95
-0.0098588,0.0745312,5.94219
-0.0098586,0.0652344,5.94062
-0.0098584,0.05375,5.96875
-0.0098582,0.06375,5.91406
-0.009858,0.0689062,5.9125
-0.0098578,0.0901562,5.95937
-0.0098576,0.0575781,5.92812
-0.0098574,0.0561719,5.92344
-0.0098572,0.0757813,5.925
-0.009857,0.0661719,5.95781
-0.0098568,0.0698437,5.95469
-0.0098566,0.0735938,5.92812
-0.0098564,0.0880469,5.97187
-0.0098562,0.0747656,5.93906
-0.009856,0.0715625,5.99219
-0.0098558,0.068125,5.94219
-0.0098556,0.0573438,5.97187
-0.0098554,0.0751563,5.94687
-0.0098552,0.0696875,5.96875
-0.009855,0.0705469,5.97187
-0.0098548,0.0594531,5.93125
-0.0098546,0.0532031,5.97812
-0.0098544,0.0467187,5.95625
-0.0098542,0.0492188,5.96875
-0.009854,0.0542187,5.96719
-0.0098538,0.0563281,5.97187
-0.0098536,0.0552344,5.97969
-0.0098534,0.0582031,5.95781
-0.0098532,0.0578125,5.95625
-0.009853,0.0873438,5.99219
-0.0098528,0.0703125,5.97344
-0.0098526,0.0742969,5.96719
-0.0098524,0.0698437,5.99844
-0.0098522,0.0726563,5.98906
-0.009852,0.0711719,5.97656
-0.0098518,0.0625781,5.97969
-0.0098516,0.0695313,5.9625
-0.0098514,0.0757031,5.97031
-0.0098512,0.0296094,5.94687
-0.009851,0.0835938,5.98281
-0.0098508,0.06,5.96875
-0.0098506,0.0651563,5.96562
-0.0098504,0.0823437,6.00312
-0.0098502,0.0735156,5.97969
-0.00985,0.0516406,6.025
-0.0098498,0.0638281,5.99687
-0.0098496,0.0611719,6.02812
-0.0098494,0.0715625,5.98438
-0.0098492,0.0642187,5.97969
-0.009849,0.07375,5.97187
-0.0098488,0.0564062,5.97187
-0.0098486,0.0830469,5.975
-0.0098484,0.0690625,6.00625
-0.0098482,0.0551563,5.98125
-0.009848,0.0807031,5.98906
-0.0098478,0.0550781,6.04062
-0.0098476,0.0667969,5.94062
-0.0098474,0.0896875,5.98125
-0.0098472,0.0485937,5.98125
-0.009847,0.0870313,6.00469
-0.0098468,0.0660156,5.99844
-0.0098466,0.0667969,5.96094
-0.0098464,0.0878125,6.00625
-0.0098462,0.0724219,5.95469
-0.009846,0.0564844,6.00781
-0.0098458,0.056875,5.99687
-0.0098456,0.0730469,6.00625
-0.0098454,0.0735938,5.98438
-0.0098452,0.0586719,5.99062
-0.009845,0.0817969,6.00781
-0.0098448,0.0603906,5.98906
-0.0098446,0.055,5.96719
-0.0098444,0.0551563,5.93125
-0.0098442,0.0667969,6.00312
-0.009844,0.0767969,5.93281
-0.0098438,0.0557031,5.92969
-0.0098436,0.0689062,5.97344
-0.0098434,0.0830469,5.93437
-0.0098432,0.0675,5.92812
-0.009843,0.0914844,5.96406
-0.0098428,0.08125,5.96719
-0.0098426,0.0617969,5.94531
-0.0098424,0.0311719,5.9625
-0.0098422,0.0752344,5.975
-0.009842,0.0727344,5.99687
-0.0098418,0.0660156,5.94531
-0.0098416,0.0761719,5.95781
