TIME,CH1,CH2
-0.0099812,0.475469,11.9547
-0.009981,0.501562,11.9328
-0.0099808,0.483906,11.9906
-0.0099806,0.49625,11.9938
-0.0099804,0.523438,11.9969
-0.0099802,0.483437,11.9938
-0.00998,0.482969,11.9719
-0.0099798,0.463906,11.9719
-0.0099796,0.447812,11.9781
-0.0099794,0.490938,11.9781
-0.0099792,0.51,11.9562
-0.009979,0.435313,11.9734
-0.0099788,0.422188,12.0031
-0.0099786,0.433906,11.9609
-0.0099784,0.48375,11.9875
-0.0099782,0.475156,11.9672
-0.009978,0.445312,11.9812
-0.0099778,0.412187,11.9922
-0.0099776,0.423594,11.975
-0.0099774,0.444375,11.9812
-0.0099772,0.459375,11.9516
-0.009977,0.444531,11.9703
-0.0099768,0.468281,11.9719
-0.0099766,0.479688,11.975
-0.0099764,0.496719,11.9578
-0.0099762,0.474687,11.9828
-0.009976,0.468437,11.9938
-0.0099758,0.463437,12.0062
-0.0099756,0.444375,12.0031
-0.0099754,0.452031,11.9781
-0.0099752,0.457031,11.9469
-0.009975,0.434063,11.9891
-0.0099748,0.487812,11.9797
-0.0099746,0.486094,11.9719
-0.0099744,0.462188,12.0062
-0.0099742,0.480781,11.9719
-0.009974,0.480781,11.9625
-0.0099738,0.5225,11.9953
-0.0099736,0.484062,11.9812
-0.0099734,0.43375,11.9547
-0.0099732,0.463281,11.9828
-0.009973,0.501562,11.9969
-0.0099728,0.489531,11.9609
-0.0099726,0.477813,11.9953
-0.0099724,0.45875,11.9734
-0.0099722,0.485469,11.9938
-0.009972,0.452187,11.9719
-0.0099718,0.489844,11.9734
-0.0099716,0.469844,11.9688
-0.0099714,0.457344,11.9625
-0.0099712,0.491094,11.9313
-0.009971,0.473594,12.0234
-0.0099708,0.50125,11.9719
-0.0099706,0.452344,11.9875
-0.0099704,0.451406,11.9891
-0.0099702,0.457656,11.9766
-0.00997,0.481406,11.975
-0.0099698,0.512812,11.9437
-0.0099696,0.4625,11.9469
-0.0099694,0.475625,12.0125
-0.0099692,0.447344,11.9859
-0.009969,0.447656,11.9719
-0.0099688,0.481094,11.9625
-0.0099686,0.479531,11.9516
-0.0099684,0.485156,11.9891
-0.0099682,0.493438,12.0109
-0.009968,0.506563,11.9875
-0.0099678,0.475781,11.9844
-0.0099676,0.466875,11.9828
-0.0099674,0.496563,11.9859
-0.0099672,0.477969,11.9703
-0.009967,0.499687,11.9891
-0.0099668,0.480625,11.9453
-0.0099666,0.485781,11.9875
-0.0099664,0.479844,11.9922
-0.0099662,0.483594,11.9328
-0.009966,0.458906,11.9516
-0.0099658,0.467656,12.0156
-0.0099656,0.491094,11.9828
-0.0099654,0.472812,11.9734
-0.0099652,0.470781,11.9562
-0.009965,0.471719,11.9969
-0.0099648,0.471719,11.9859
-0.0099646,0.488906,11.9734
-0.0099644,0.480625,11.9391
-0.0099642,0.47375,12.0188
-0.009964,0.49375,12.0234
-0.0099638,0.472969,11.9766
-0.0099636,0.458906,11.9734
-0.0099634,0.488906,11.975
-0.0099632,0.481719,11.9641
-0.009963,0.482344,11.9906
-0.0099628,0.461875,11.9578
-0.0099626,0.495313,11.9406
-0.0099624,0.485625,11.9297
-0.0099622,0.465156,11.9797
-0.009962,0.502031,12.0125
-0.0099618,0.475156,11.9437
-0.0099616,0.49875,11.9703
-0.0099614,0.489375,11.975
-0.0099612,0.504844,12.0016
-0.009961,0.488125,11.9531
-0.0099608,0.471875,11.9875
-0.0099606,0.458125,12.0156
-0.0099604,0.503437,11.9422
-0.0099602,0.495938,11.9891
-0.00996,0.542188,11.9812
-0.0099598,0.487812,11.9891
-0.0099596,0.482813,11.9531
-0.0099594,0.463906,11.9781
-0.0099592,0.521094,11.9766
-0.009959,0.53375,12.0141
-0.0099588,0.49,11.9578
-0.0099586,0.486719,11.9938
-0.0099584,0.465,12
-0.0099582,0.475625,11.9562
-0.009958,0.47625,11.9516
-0.0099578,0.485625,12.0141
-0.0099576,0.463437,11.9406
-0.0099574,0.487812,11.9797
-0.0099572,0.502031,11.9641
-0.009957,0.507031,11.9578
-0.0099568,0.516094,11.9578
-0.0099566,0.483906,11.9891
-0.0099564,0.52875,11.9641
-0.0099562,0.492969,11.9562
-0.009956,0.507969,11.9812
-0.0099558,0.488594,11.9984
-0.0099556,0.49125,11.9906
-0.0099554,0.52125,11.9906
-0.0099552,0.479531,11.9625
-0.009955,0.488437,12.0062
-0.0099548,0.492031,11.9734
-0.0099546,0.504531,11.9703
-0.0099544,0.488906,12.0125
-0.0099542,0.471406,12.0094
-0.009954,0.486406,11.9812
-0.0099538,0.473906,11.9828
-0.0099536,0.47,11.9484
-0.0099534,0.541094,11.9672
-0.0099532,0.500469,11.9547
-0.009953,0.475469,12.0094
-0.0099528,0.487031,11.9953
-0.0099526,0.484219,11.9984
-0.0099524,0.501562,11.9969
-0.0099522,0.498125,11.9891
-0.009952,0.539219,12.0078
-0.0099518,0.533594,11.9109
-0.0099516,0.458281,11.9469
-0.0099514,0.509219,12.0062
-0.0099512,0.491406,11.9469
-0.009951,0.445625,11.9688
-0.0099508,0.487969,11.975
-0.0099506,0.495469,11.9609
-0.0099504,0.497031,11.9516
-0.0099502,0.509219,11.9719
-0.00995,0.487188,11.9453
-0.0099498,0.51625,11.9672
-0.0099496,0.482188,11.95
-0.0099494,0.471094,11.9266
-0.0099492,0.512656,11.9953
-0.009949,0.493125,11.9516
-0.0099488,0.544219,11.9719
-0.0099486,0.4875,11.9547
-0.0099484,0.491094,11.9594
-0.0099482,0.5025,11.9609
-0.009948,0.504688,11.9891
-0.0099478,0.490469,11.9781
-0.0099476,0.478594,11.9875
-0.0099474,0.471094,11.9562
-0.0099472,0.469219,12
-0.009947,0.499219,11.9578
-0.0099468,0.472812,11.9969
-0.0099466,0.489531,11.975
-0.0099464,0.473281,11.9938
-0.0099462,0.477969,11.9672
-0.009946,0.480469,12.0031
-0.0099458,0.522031,11.9938
-0.0099456,0.410625,12.0109
-0.0099454,0.495156,11.9547
-0.0099452,0.52125,11.975
-0.009945,0.508281,11.9828
-0.0099448,0.5275,11.9781
-0.0099446,0.464844,11.9688
-0.0099444,0.477187,11.9969
-0.0099442,0.467656,11.9672
-0.009944,0.490625,11.9922
-0.0099438,0.455781,12.0312
-0.0099436,0.493594,11.9359
-0.0099434,0.51625,11.9656
-0.0099432,0.542188,11.9609
-0.009943,0.449063,12.0141
-0.0099428,0.498594,11.9844
-0.0099426,0.475313,11.9344
-0.0099424,0.451875,12.0078
-0.0099422,0.503281,11.975
-0.009942,0.493438,11.9984
-0.0099418,0.477187,11.9531
-0.0099416,0.507188,11.9891
-0.0099414,0.504844,11.9625
-0.0099412,0.44375,11.9484
-0.009941,0.532656,11.9953
-0.0099408,0.501562,11.9609
-0.0099406,0.487969,11.95
-0.0099404,0.519062,11.9719
-0.0099402,0.504062,11.9859
-0.00994,0.494687,11.9781
-0.0099398,0.493125,11.9328
-0.0099396,0.423281,11.9703
-0.0099394,0.403594,11.9891
-0.0099392,0.513906,11.9797
-0.009939,0.434844,11.9547
-0.0099388,0.487188,11.9812
-0.0099386,0.520625,11.9922
-0.0099384,0.503437,11.9422
-0.0099382,0.50625,11.9156
-0.009938,0.517031,11.9812
-0.0099378,0.461562,11.9125
-0.0099376,0.472812,11.9328
-0.0099374,0.522031,11.9875
-0.0099372,0.510781,11.9766
-0.009937,0.51,11.9766
-0.0099368,0.49375,11.9562
-0.0099366,0.481562,11.9625
-0.0099364,0.503125,11.9875
-0.0099362,0.477656,11.9734
-0.009936,0.533125,11.9719
-0.0099358,0.486094,11.9344
-0.0099356,0.506875,11.9844
-0.0099354,0.505,11.9328
-0.0099352,0.517031,11.9641
-0.009935,0.547031,11.9859
-0.0099348,0.510938,11.9828
-0.0099346,0.507812,11.9906
-0.0099344,0.500469,11.9734
-0.0099342,0.511719,11.9281
-0.009934,0.462813,11.9703
-0.0099338,0.484375,11.9578
-0.0099336,0.530781,11.9953
-0.0099334,0.49625,12.0031
-0.0099332,0.540313,11.9391
-0.009933,0.534063,11.9484
-0.0099328,0.515469,11.9734
-0.0099326,0.509688,11.9328
-0.0099324,0.493594,11.9609
-0.0099322,0.512969,11.9969
-0.009932,0.52625,11.9406
-0.0099318,0.517187,11.9625
-0.0099316,0.480625,11.9812
-0.0099314,0.489219,11.9375
-0.0099312,0.510312,11.9672
-0.009931,0.525313,11.9969
-0.0099308,0.514687,11.8844
-0.0099306,0.485313,11.9109
-0.0099304,0.485781,11.9672
-0.0099302,0.486875,11.9906
-0.00993,0.49375,12.0047
-0.0099298,0.492812,11.9609
-0.0099296,0.449844,11.9891
-0.0099294,0.478594,11.9719
-0.0099292,0.499219,11.9719
-0.009929,0.5075,11.9641
-0.0099288,0.514375,11.9594
-0.0099286,0.50625,11.9672
-0.0099284,0.528594,11.9609
-0.0099282,0.52,11.9641
-0.009928,0.430312,11.9516
-0.0099278,0.498906,11.9547
-0.0099276,0.508281,11.9375
-0.0099274,0.504844,12.0234
-0.0099272,0.550156,11.925
-0.009927,0.557187,12
-0.0099268,0.509375,11.9578
-0.0099266,0.489375,11.9406
-0.0099264,0.4525,11.9422
-0.0099262,0.521406,11.9547
-0.009926,0.481719,11.9453
-0.0099258,0.498438,11.9859
-0.0099256,0.475,11.9766
-0.0099254,0.534844,11.9344
-0.0099252,0.495469,11.9703
-0.009925,0.493125,11.9703
-0.0099248,0.542813,11.9516
-0.0099246,0.515938,11.9391
-0.0099244,0.464219,11.9609
-0.0099242,0.493125,11.9469
-0.009924,0.530937,11.9531
-0.0099238,0.546094,11.9547
-0.0099236,0.484688,11.9187
-0.0099234,0.519219,11.9453
-0.0099232,0.508594,11.9641
-0.009923,0.500156,11.9453
-0.0099228,0.525,11.9688
-0.0099226,0.518281,11.9531
-0.0099224,0.479375,11.9531
-0.0099222,0.528594,11.9703
-0.009922,0.523125,11.9766
-0.0099218,0.505156,11.9719
-0.0099216,0.486719,11.9641
-0.0099214,0.464531,11.9391
-0.0099212,0.524219,11.9609
-0.009921,0.514219,12.0109
-0.0099208,0.510156,11.9672
-0.0099206,0.520313,11.9875
-0.0099204,0.50125,11.9625
-0.0099202,0.505937,11.9734
-0.00992,0.522344,11.9969
-0.0099198,0.562656,11.9375
-0.0099196,0.49375,11.9641
-0.0099194,0.517656,11.9391
-0.0099192,0.4975,11.9906
-0.009919,0.515781,11.9906
-0.0099188,0.495,11.9969
-0.0099186,0.492969,11.9313
-0.0099184,0.527969,11.9594
-0.0099182,0.513906,11.9875
-0.009918,0.53375,11.9297
-0.0099178,0.513125,11.9625
-0.0099176,0.495313,11.925
-0.0099174,0.560938,11.9562
-0.0099172,0.493281,11.9422
-0.009917,0.474687,11.9656
-0.0099168,0.541562,11.9703
-0.0099166,0.530781,11.9531
-0.0099164,0.495781,12.0047
-0.0099162,0.518594,11.9469
-0.009916,0.534219,11.9734
-0.0099158,0.50375,11.9484
-0.0099156,0.515469,11.9844
-0.0099154,0.585,11.9594
-0.0099152,0.521562,11.9609
-0.009915,0.532812,11.9203
-0.0099148,0.507812,11.9484
-0.0099146,0.517344,11.9953
-0.0099144,0.552031,11.9766
-0.0099142,0.522344,11.9406
-0.009914,0.529844,11.9562
-0.0099138,0.543438,11.9141
-0.0099136,0.505313,11.9922
-0.0099134,0.529219,11.9469
-0.0099132,0.552812,11.9328
-0.009913,0.49875,11.9828
-0.0099128,0.5625,11.9313
-0.0099126,0.566875,11.9594
-0.0099124,0.54,11.9234
-0.0099122,0.526563,11.9406
-0.009912,0.521094,11.9688
-0.0099118,0.535781,12.025
-0.0099116,0.567031,11.9313
-0.0099114,0.559844,11.9328
-0.0099112,0.551094,11.9437
-0.009911,0.557031,11.9797
-0.0099108,0.526094,12.0031
-0.0099106,0.543281,11.9156
-0.0099104,0.558125,11.9688
-0.0099102,0.527813,11.9562
-0.00991,0.5425,11.9625
-0.0099098,0.499687,11.9453
-0.0099096,0.52875,11.9672
-0.0099094,0.5275,12
-0.0099092,0.538125,11.9391
-0.009909,0.507031,11.9938
-0.0099088,0.510781,11.9812
-0.0099086,0.554531,11.9734
-0.0099084,0.5225,11.9391
-0.0099082,0.521875,12.0219
-0.009908,0.562344,11.9156
-0.0099078,0.540938,11.9906
-0.0099076,0.5275,11.925
-0.0099074,0.537656,11.9781
-0.0099072,0.544062,11.9719
-0.009907,0.533594,11.9187
-0.0099068,0.555156,11.9281
-0.0099066,0.516094,11.9562
-0.0099064,0.535,11.9453
-0.0099062,0.512344,11.9594
-0.009906,0.540938,11.9938
-0.0099058,0.532031,11.9391
-0.0099056,0.551563,11.9391
-0.0099054,0.508437,11.9172
-0.0099052,0.509063,11.9187
-0.009905,0.523594,11.9297
-0.0099048,0.530937,11.9406
-0.0099046,0.509688,11.9828
-0.0099044,0.495938,11.9781
-0.0099042,0.52625,11.9375
-0.009904,0.572812,11.9781
-0.0099038,0.496875,11.9547
-0.0099036,0.555156,12.0062
-0.0099034,0.539062,11.9281
-0.0099032,0.549844,11.9391
-0.009903,0.509375,11.9547
-0.0099028,0.521875,11.975
-0.0099026,0.514375,11.9406
-0.0099024,0.503281,11.9187
-0.0099022,0.521875,11.9422
-0.009902,0.545156,11.9531
-0.0099018,0.550469,11.9562
-0.0099016,0.540781,11.9562
-0.0099014,0.560625,11.9578
-0.0099012,0.51875,11.9234
-0.009901,0.545625,11.9453
-0.0099008,0.576719,11.9297
-0.0099006,0.514531,11.9141
-0.0099004,0.527344,11.9719
-0.0099002,0.570781,11.9625
-0.0099,0.51125,11.9437
-0.0098998,0.50375,11.9484
-0.0098996,0.572812,11.9469
-0.0098994,0.505469,11.9422
-0.0098992,0.54125,11.9359
-0.009899,0.566406,11.9891
-0.0098988,0.499531,11.9281
-0.0098986,0.530312,11.9
-0.0098984,0.500313,11.9547
-0.0098982,0.506406,11.9531
-0.009898,0.565,11.9844
-0.0098978,0.55625,11.9406
-0.0098976,0.593594,11.9391
-0.0098974,0.52625,11.9656
-0.0098972,0.536094,11.9516
-0.009897,0.571406,11.9375
-0.0098968,0.514375,11.9812
-0.0098966,0.541719,11.9437
-0.0098964,0.550781,11.9672
-0.0098962,0.543906,11.9641
-0.009896,0.577187,11.9578
-0.0098958,0.542813,11.9359
-0.0098956,0.526719,11.9047
-0.0098954,0.577187,11.9984
-0.0098952,0.488594,11.9203
-0.009895,0.561406,11.9422
-0.0098948,0.532656,11.9109
-0.0098946,0.50625,11.9547
-0.0098944,0.563125,11.9547
-0.0098942,0.523281,11.9859
-0.009894,0.552656,11.9609
-0.0098938,0.524688,11.9797
-0.0098936,0.545937,11.9594
-0.0098934,0.537656,11.9125
-0.0098932,0.55875,11.9656
-0.009893,0.518594,11.9453
-0.0098928,0.547813,11.9719
-0.0098926,0.557969,12.0031
-0.0098924,0.510625,11.9578
-0.0098922,0.531563,11.9141
-0.009892,0.528906,11.9047
-0.0098918,0.582969,11.9578
-0.0098916,0.544844,11.9562
-0.0098914,0.565937,11.9453
-0.0098912,0.494063,11.9266
-0.009891,0.535938,11.9484
-0.0098908,0.566562,12
-0.0098906,0.534687,11.9422
-0.0098904,0.516875,11.9469
-0.0098902,0.491719,11.9828
-0.00989,0.51375,11.9281
-0.0098898,0.528906,11.9359
-0.0098896,0.540781,11.9437
-0.0098894,0.543906,11.9031
-0.0098892,0.465937,11.9625
-0.009889,0.59,11.9891
-0.0098888,0.539219,11.9453
-0.0098886,0.506406,11.9859
-0.0098884,0.553906,11.9703
-0.0098882,0.55125,11.9297
-0.009888,0.486563,12
-0.0098878,0.566875,11.9625
-0.0098876,0.535625,11.9344
-0.0098874,0.560625,11.9562
-0.0098872,0.547969,11.9578
-0.009887,0.53125,11.9406
-0.0098868,0.539844,11.9234
-0.0098866,0.527969,11.975
-0.0098864,0.59125,11.9531
-0.0098862,0.500469,11.9859
-0.009886,0.545937,11.9359
-0.0098858,0.51875,11.9609
-0.0098856,0.533594,11.9281
-0.0098854,0.510469,11.9266
-0.0098852,0.548281,11.9547
-0.009885,0.529531,11.9172
-0.0098848,0.506406,11.9484
-0.0098846,0.567969,11.9672
-0.0098844,0.558281,11.975
-0.0098842,0.575625,11.9094
-0.009884,0.537031,11.9641
-0.0098838,0.55125,11.9656
-0.0098836,0.572344,11.9891
-0.0098834,0.53875,11.9516
-0.0098832,0.530781,11.9281
-0.009883,0.566562,11.9141
-0.0098828,0.552188,11.9531
-0.0098826,0.536719,11.9828
-0.0098824,0.530156,11.9109
-0.0098822,0.49625,11.9625
-0.009882,0.503437,11.9625
-0.0098818,0.530156,11.9
-0.0098816,0.580313,11.9562
-0.0098814,0.531563,11.9266
-0.0098812,0.549688,11.9531
-0.009881,0.546094,11.9219
-0.0098808,0.532812,11.9219
-0.0098806,0.593437,11.9094
-0.0098804,0.545937,11.9875
-0.0098802,0.604062,11.9281
-0.00988,0.583281,11.95
-0.0098798,0.508281,12
-0.0098796,0.543125,11.9344
-0.0098794,0.591094,11.9453
-0.0098792,0.573594,11.9625
-0.009879,0.537813,11.9625
-0.0098788,0.578438,11.9594
-0.0098786,0.548437,11.9875
-0.0098784,0.569688,11.9641
-0.0098782,0.567656,11.9313
-0.009878,0.566406,11.9609
-0.0098778,0.541719,11.9391
-0.0098776,0.562187,11.9719
-0.0098774,0.544531,11.9047
-0.0098772,0.60875,11.9625
-0.009877,0.549688,11.8953
-0.0098768,0.555312,11.9313
-0.0098766,0.551875,11.9219
-0.0098764,0.529688,11.975
-0.0098762,0.572188,11.9516
-0.009876,0.543594,11.9594
-0.0098758,0.588437,12.0016
-0.0098756,0.525937,11.9469
-0.0098754,0.542813,11.9516
-0.0098752,0.5575,11.9531
-0.009875,0.48,11.9094
-0.0098748,0.541406,11.9375
-0.0098746,0.567031,11.9828
-0.0098744,0.553594,11.9469
-0.0098742,0.553125,11.9359
-0.009874,0.555312,11.9469
-0.0098738,0.519844,11.9469
-0.0098736,0.499219,11.9234
-0.0098734,0.490938,11.95
-0.0098732,0.5225,11.9281
-0.009873,0.532812,11.9547
-0.0098728,0.577656,11.9062
-0.0098726,0.548594,11.9734
-0.0098724,0.5475,11.9531
-0.0098722,0.568281,11.9219
-0.009872,0.542188,11.9391
-0.0098718,0.575312,11.9406
-0.0098716,0.59875,12
-0.0098714,0.586875,11.9156
-0.0098712,0.593281,11.9531
-0.009871,0.58625,11.9281
-0.0098708,0.531563,11.9359
-0.0098706,0.5575,11.9297
-0.0098704,0.575625,11.9203
-0.0098702,0.554688,11.8969
-0.00987,0.540781,11.9469
-0.0098698,0.560156,11.9719
-0.0098696,0.58625,11.9297
-0.0098694,0.547188,11.9203
-0.0098692,0.533281,11.9531
-0.009869,0.600938,11.9187
-0.0098688,0.539219,11.9828
-0.0098686,0.562656,11.8922
-0.0098684,0.589219,11.9547
-0.0098682,0.543125,11.9437
-0.009868,0.523906,11.9453
-0.0098678,0.515625,11.9625
-0.0098676,0.543125,11.9453
-0.0098674,0.552969,11.9109
-0.0098672,0.528906,11.9281
-0.009867,0.538125,11.9781
-0.0098668,0.58,11.9422
-0.0098666,0.566406,11.9375
-0.0098664,0.588125,11.9672
-0.0098662,0.517031,11.9453
-0.009866,0.568594,11.9344
-0.0098658,0.558125,11.9297
-0.0098656,0.543438,11.9344
-0.0098654,0.533594,11.9047
-0.0098652,0.565937,11.9484
-0.009865,0.585156,11.9266
-0.0098648,0.524531,11.9547
-0.0098646,0.529531,11.9344
-0.0098644,0.568437,11.8984
-0.0098642,0.549688,11.9875
-0.009864,0.57125,11.9078
-0.0098638,0.592344,11.9141
-0.0098636,0.597656,11.9313
-0.0098634,0.52875,11.9219
-0.0098632,0.613594,11.9391
-0.009863,0.518594,11.9437
-0.0098628,0.534063,11.9594
-0.0098626,0.56,11.9172
-0.0098624,0.545781,11.9484
-0.0098622,0.545469,11.9344
-0.009862,0.547969,11.9656
-0.0098618,0.55875,11.9594
-0.0098616,0.5925,11.9625
-0.0098614,0.540469,11.9609
-0.0098612,0.533906,11.95
-0.009861,0.597187,11.9281
-0.0098608,0.560781,11.9344
-0.0098606,0.575469,11.9297
-0.0098604,0.548594,11.9125
-0.0098602,0.55,11.9047
-0.00986,0.560469,11.9187
-0.0098598,0.543438,11.9359
-0.0098596,0.566562,11.9531
-0.0098594,0.51125,11.9453
-0.0098592,0.584844,11.9313
-0.009859,0.603281,11.9266
-0.0098588,0.563438,11.9187
-0.0098586,0.543594,11.9359
-0.0098584,0.608906,11.9469
-0.0098582,0.577812,11.9047
-0.009858,0.552969,11.9844
-0.0098578,0.57125,11.9453
-0.0098576,0.579844,11.9578
-0.0098574,0.545937,11.9297
-0.0098572,0.559687,11.9203
-0.009857,0.551563,11.8906
-0.0098568,0.537187,11.9281
-0.0098566,0.612031,11.9172
-0.0098564,0.574688,11.9437
-0.0098562,0.601875,11.9359
-0.009856,0.571875,11.9266
-0.0098558,0.604844,11.8953
-0.0098556,0.528594,11.9313
-0.0098554,0.587188,11.975
-0.0098552,0.5525,11.9344
-0.009855,0.531406,11.9328
-0.0098548,0.525937,11.9313
-0.0098546,0.56125,11.9531
-0.0098544,0.620156,11.9953
-0.0098542,0.604688,11.9672
-0.009854,0.530469,11.9234
-0.0098538,0.58875,11.9406
-0.0098536,0.546406,11.9281
-0.0098534,0.519844,11.9297
-0.0098532,0.543125,11.9437
-0.009853,0.570781,11.9234
-0.0098528,0.630156,11.9344
-0.0098526,0.544375,11.9359
-0.0098524,0.542969,11.9938
-0.0098522,0.571719,11.9547
-0.009852,0.503906,11.9422
-0.0098518,0.579844,11.9234
-0.0098516,0.537656,11.9609
-0.0098514,0.58125,11.9062
-0.0098512,0.552812,11.9109
-0.009851,0.502656,11.9
-0.0098508,0.620156,11.9281
-0.0098506,0.599687,11.9641
-0.0098504,0.568281,11.9125
-0.0098502,0.5525,11.9187
-0.00985,0.549531,11.9406
-0.0098498,0.544375,11.9281
-0.0098496,0.556406,11.9125
-0.0098494,0.572969,11.9094
-0.0098492,0.577344,11.9094
-0.009849,0.552344,11.975
-0.0098488,0.537969,11.9062
-0.0098486,0.590469,11.9016
-0.0098484,0.542344,11.9375
-0.0098482,0.574063,11.9391
-0.009848,0.57125,11.9391
-0.0098478,0.604844,11.9484
-0.0098476,0.630625,11.9703
-0.0098474,0.528594,11.9437
-0.0098472,0.562031,11.9156
-0.009847,0.553906,11.9422
-0.0098468,0.565937,11.9469
-0.0098466,0.61375,11.9313
-0.0098464,0.5375,11.8937
-0.0098462,0.5725,11.9062
-0.009846,0.576875,11.9734
-0.0098458,0.5875,11.9375
-0.0098456,0.612031,11.9594
-0.0098454,0.552344,11.9359
-0.0098452,0.600156,11.9078
-0.009845,0.601875,11.9313
-0.0098448,0.538438,11.9375
-0.0098446,0.596094,11.9313
-0.0098444,0.595469,11.9562
-0.0098442,0.521719,11.975
-0.009844,0.595938,11.9281
-0.0098438,0.557656,11.9125
-0.0098436,0.613125,11.9344
-0.0098434,0.548594,11.9516
-0.0098432,0.585156,11.9391
-0.009843,0.604219,11.9703
-0.0098428,0.532812,11.9734
-0.0098426,0.556094,11.9672
-0.0098424,0.536406,11.9172
-0.0098422,0.633125,11.9344
-0.009842,0.580625,11.9359
-0.0098418,0.564062,11.9313
-0.0098416,0.565937,11.9391
-0.0098414,0.5375,11.9078
-0.0098412,0.605156,11.9156
-0.009841,0.56875,11.9141
-0.0098408,0.554688,11.9156
-0.0098406,0.567031,11.9344
-0.0098404,0.596406,11.9375
-0.0098402,0.557656,11.8953
-0.00984,0.571094,11.9313
-0.0098398,0.614844,11.9141
-0.0098396,0.515469,11.9328
-0.0098394,0.605313,11.9141
-0.0098392,0.61375,11.8797
-0.009839,0.564062,11.9172
-0.0098388,0.538125,11.9406
-0.0098386,0.575,11.9547
-0.0098384,0.528594,11.9359
-0.0098382,0.537344,11.9172
-0.009838,0.590937,11.9547
-0.0098378,0.573438,11.9547
-0.0098376,0.595625,11.925
-0.0098374,0.575625,11.925
-0.0098372,0.564688,11.9187
-0.009837,0.524844,11.8922
-0.0098368,0.616875,11.9406
-0.0098366,0.512969,11.9062
-0.0098364,0.616094,11.9094
-0.0098362,0.589219,11.9297
-0.009836,0.504219,11.9062
-0.0098358,0.605,11.9609
-0.0098356,0.612188,11.9828
-0.0098354,0.546875,11.9219
-0.0098352,0.593906,11.9375
-0.009835,0.580156,11.9719
-0.0098348,0.584062,11.8891
-0.0098346,0.581406,11.9109
-0.0098344,0.562344,11.9109
-0.0098342,0.623125,11.9281
-0.009834,0.592656,11.9437
-0.0098338,0.555,11.9078
-0.0098336,0.597812,11.8703
-0.0098334,0.597031,11.8984
-0.0098332,0.541562,11.8937
-0.009833,0.573281,11.9062
-0.0098328,0.585938,11.9266
