TIME,CH1,CH2
-0.0049817,-0.209375,0.270156
-0.0049816,-0.160937,0.259141
-0.0049815,-0.135938,0.296875
-0.0049814,-0.195312,0.258125
-0.0049813,-0.151563,0.248672
-0.0049812,-0.192187,0.24
-0.0049811,-0.173437,0.276719
-0.004981,-0.164062,0.274766
-0.0049809,-0.173437,0.251406
-0.0049808,-0.1625,0.227109
-0.0049807,-0.2,0.249766
-0.0049806,-0.148438,0.261563
-0.0049805,-0.207812,0.280234
-0.0049804,-0.16875,0.257891
-0.0049803,-0.1375,0.254219
-0.0049802,-0.146875,0.259062
-0.0049801,-0.214063,0.245938
-0.00498,-0.121875,0.277578
-0.0049799,-0.1625,0.261406
-0.0049798,-0.145312,0.262656
-0.0049797,-0.165625,0.242969
-0.0049796,-0.15,0.2475
-0.0049795,-0.173437,0.279844
-0.0049794,-0.170312,0.274687
-0.0049793,-0.184375,0.257578
-0.0049792,-0.151563,0.256953
-0.0049791,-0.175,0.246719
-0.004979,-0.159375,0.265703
-0.0049789,-0.182813,0.281719
-0.0049788,-0.190625,0.268672
-0.0049787,-0.171875,0.251875
-0.0049786,-0.192187,0.2175
-0.0049785,-0.171875,0.254453
-0.0049784,-0.160937,0.269844
-0.0049783,-0.171875,0.311641
-0.0049782,-0.189062,0.248906
-0.0049781,-0.157812,0.262344
-0.004978,-0.18125,0.235391
-0.0049779,-0.139062,0.246641
-0.0049778,-0.164062,0.294375
-0.0049777,-0.1625,0.267109
-0.0049776,-0.184375,0.224609
-0.0049775,-0.114062,0.262813
-0.0049774,-0.157812,0.266016
-0.0049773,-0.11875,0.268984
-0.0049772,-0.19375,0.270469
-0.0049771,-0.167188,0.262891
-0.004977,-0.192187,0.241875
-0.0049769,-0.1875,0.257969
-0.0049768,-0.217187,0.281406
-0.0049767,-0.242188,0.2925
-0.0049766,-0.157812,0.252188
-0.0049765,-0.11875,0.249453
-0.0049764,-0.167188,0.244687
-0.0049763,-0.153125,0.283438
-0.0049762,-0.178125,0.288203
-0.0049761,-0.176562,0.243359
-0.004976,-0.16875,0.234062
-0.0049759,-0.184375,0.250703
-0.0049758,-0.184375,0.248828
-0.0049757,-0.134375,0.260859
-0.0049756,-0.15625,0.271406
-0.0049755,-0.190625,0.25375
-0.0049754,-0.1875,0.235
-0.0049753,-0.14375,0.271641
-0.0049752,-0.170312,0.28
-0.0049751,-0.178125,0.240312
-0.004975,-0.142187,0.256953
-0.0049749,-0.203125,0.25375
-0.0049748,-0.217187,0.235703
-0.0049747,-0.173437,0.274844
-0.0049746,-0.160937,0.257266
-0.0049745,-0.1375,0.240781
-0.0049744,-0.179688,0.245938
-0.0049743,-0.164062,0.267422
-0.0049742,-0.145312,0.240391
-0.0049741,-0.189062,0.275547
-0.004974,-0.195312,0.272813
-0.0049739,-0.1375,0.237344
-0.0049738,-0.159375,0.235
-0.0049737,-0.2125,0.232266
-0.0049736,-0.2,0.269922
-0.0049735,-0.209375,0.273047
-0.0049734,-0.11875,0.276797
-0.0049733,-0.164062,0.242812
-0.0049732,-0.160937,0.248359
-0.0049731,-0.151563,0.244766
-0.004973,-0.15625,0.267656
-0.0049729,-0.176562,0.266016
-0.0049728,-0.16875,0.249844
-0.0049727,-0.189062,0.233203
-0.0049726,-0.175,0.257109
-0.0049725,-0.154687,0.26625
-0.0049724,-0.15,0.265937
-0.0049723,-0.167188,0.266563
-0.0049722,-0.134375,0.224453
-0.0049721,-0.148438,0.24375
-0.004972,-0.134375,0.263516
-0.0049719,-0.139062,0.2975
-0.0049718,-0.171875,0.273984
-0.0049717,-0.135938,0.232656
-0.0049716,-0.173437,0.258203
-0.0049715,-0.165625,0.246094
-0.0049714,-0.19375,0.256875
-0.0049713,-0.19375,0.254297
-0.0049712,-0.117188,0.239141
-0.0049711,-0.15,0.247656
-0.004971,-0.1875,0.261484
-0.0049709,-0.120313,0.259375
-0.0049708,-0.153125,0.266875
-0.0049707,-0.176562,0.258516
-0.0049706,-0.171875,0.192344
-0.0049705,-0.139062,0.242344
-0.0049704,-0.145312,0.248672
-0.0049703,-0.140625,0.265547
-0.0049702,-0.123437,0.220625
-0.0049701,-0.125,0.234297
-0.00497,-0.167188,0.256953
-0.0049699,-0.176562,0.258281
-0.0049698,-0.178125,0.244453
-0.0049697,-0.189062,0.246172
-0.0049696,-0.178125,0.2325
-0.0049695,-0.184375,0.244844
-0.0049694,-0.171875,0.237344
-0.0049693,-0.154687,0.276953
-0.0049692,-0.154687,0.266406
-0.0049691,-0.178125,0.244766
-0.004969,-0.185937,0.221094
-0.0049689,-0.175,0.239297
-0.0049688,-0.0875,0.239687
-0.0049687,-0.135938,0.248672
-0.0049686,-0.198438,0.228047
-0.0049685,-0.160937,0.241797
-0.0049684,-0.170312,0.256016
-0.0049683,-0.1875,0.270547
-0.0049682,-0.182813,0.263594
-0.0049681,-0.160937,0.257812
-0.004968,-0.134375,0.243047
-0.0049679,-0.146875,0.246016
-0.0049678,-0.129687,0.233047
-0.0049677,-0.167188,0.273047
-0.0049676,-0.139062,0.25
-0.0049675,-0.165625,0.240938
-0.0049674,-0.157812,0.213594
-0.0049673,-0.14375,0.256328
-0.0049672,-0.145312,0.256875
-0.0049671,-0.190625,0.228906
-0.004967,-0.125,0.252578
-0.0049669,-0.132812,0.227344
-0.0049668,-0.109375,0.223984
-0.0049667,-0.182813,0.233281
-0.0049666,-0.142187,0.267422
-0.0049665,-0.157812,0.283906
-0.0049664,-0.145312,0.220781
-0.0049663,-0.1625,0.24125
-0.0049662,-0.170312,0.245703
-0.0049661,-0.179688,0.260312
-0.004966,-0.104688,0.244297
-0.0049659,-0.18125,0.247734
-0.0049658,-0.16875,0.222734
-0.0049657,-0.185937,0.244141
-0.0049656,-0.145312,0.257266
-0.0049655,-0.154687,0.239687
-0.0049654,-0.175,0.225625
-0.0049653,-0.146875,0.256094
-0.0049652,-0.179688,0.235938
-0.0049651,-0.11875,0.250234
-0.004965,-0.128125,0.235859
-0.0049649,-0.160937,0.237656
-0.0049648,-0.154687,0.227656
-0.0049647,-0.18125,0.230391
-0.0049646,-0.146875,0.247891
-0.0049645,-0.15,0.268359
-0.0049644,-0.142187,0.262734
-0.0049643,-0.170312,0.233203
-0.0049642,-0.121875,0.213672
-0.0049641,-0.160937,0.23
-0.004964,-0.170312,0.251328
-0.0049639,-0.15625,0.2725
-0.0049638,-0.176562,0.239062
-0.0049637,-0.173437,0.235703
-0.0049636,-0.170312,0.225234
-0.0049635,-0.125,0.227734
-0.0049634,-0.121875,0.228516
-0.0049633,-0.167188,0.258672
-0.0049632,-0.146875,0.234219
-0.0049631,-0.134375,0.240078
-0.004963,-0.145312,0.219141
-0.0049629,-0.126562,0.220234
-0.0049628,-0.2,0.230313
-0.0049627,-0.148438,0.230938
-0.0049626,-0.139062,0.217578
-0.0049625,-0.217187,0.226406
-0.0049624,-0.167188,0.26125
-0.0049623,-0.195312,0.255234
-0.0049622,-0.126562,0.223125
-0.0049621,-0.126562,0.264844
-0.004962,-0.178125,0.21375
-0.0049619,-0.13125,0.247109
-0.0049618,-0.13125,0.251484
-0.0049617,-0.114062,0.246797
-0.0049616,-0.123437,0.222187
-0.0049615,-0.15625,0.232266
-0.0049614,-0.139062,0.222734
-0.0049613,-0.15625,0.227812
-0.0049612,-0.151563,0.225703
-0.0049611,-0.15,0.234062
-0.004961,-0.13125,0.2425
-0.0049609,-0.171875,0.209609
-0.0049608,-0.1875,0.222109
-0.0049607,-0.157812,0.277422
-0.0049606,-0.16875,0.229531
-0.0049605,-0.165625,0.223281
-0.0049604,-0.132812,0.206953
-0.0049603,-0.179688,0.216719
-0.0049602,-0.126562,0.242109
-0.0049601,-0.151563,0.275234
-0.00496,-0.123437,0.219375
-0.0049599,-0.146875,0.229844
-0.0049598,-0.134375,0.241094
-0.0049597,-0.160937,0.243359
-0.0049596,-0.148438,0.265312
-0.0049595,-0.132812,0.241016
-0.0049594,-0.151563,0.201562
-0.0049593,-0.15625,0.228516
-0.0049592,-0.123437,0.265156
-0.0049591,-0.139062,0.252891
-0.004959,-0.167188,0.255
-0.0049589,-0.129687,0.225547
-0.0049588,-0.129687,0.218516
-0.0049587,-0.15,0.223359
-0.0049586,-0.121875,0.25375
-0.0049585,-0.120313,0.232031
-0.0049584,-0.120313,0.224219
-0.0049583,-0.142187,0.221016
-0.0049582,-0.1625,0.223047
-0.0049581,-0.107812,0.238672
-0.004958,-0.132812,0.251953
-0.0049579,-0.13125,0.225703
-0.0049578,-0.160937,0.248906
-0.0049577,-0.146875,0.212734
-0.0049576,-0.14375,0.202891
-0.0049575,-0.148438,0.250938
-0.0049574,-0.13125,0.223281
-0.0049573,-0.109375,0.222812
-0.0049572,-0.171875,0.220547
-0.0049571,-0.1875,0.221406
-0.004957,-0.121875,0.227031
-0.0049569,-0.121875,0.249922
-0.0049568,-0.0625,0.231563
-0.0049567,-0.159375,0.217344
-0.0049566,-0.13125,0.208359
-0.0049565,-0.128125,0.228125
-0.0049564,-0.16875,0.238203
-0.0049563,-0.13125,0.234687
-0.0049562,-0.175,0.237812
-0.0049561,-0.132812,0.218359
-0.004956,-0.164062,0.237656
-0.0049559,-0.142187,0.226562
-0.0049558,-0.19375,0.211406
-0.0049557,-0.145312,0.234922
-0.0049556,-0.151563,0.191328
-0.0049555,-0.148438,0.221406
-0.0049554,-0.154687,0.237969
-0.0049553,-0.170312,0.214609
-0.0049552,-0.153125,0.231563
-0.0049551,-0.125,0.223281
-0.004955,-0.11875,0.193516
-0.0049549,-0.171875,0.222109
-0.0049548,-0.1375,0.241797
-0.0049547,-0.14375,0.231953
-0.0049546,-0.13125,0.214375
-0.0049545,-0.114062,0.211172
-0.0049544,-0.134375,0.225469
-0.0049543,-0.15,0.243437
-0.0049542,-0.160937,0.231641
-0.0049541,-0.134375,0.220703
-0.004954,-0.135938,0.213672
-0.0049539,-0.115625,0.246641
-0.0049538,-0.139062,0.223437
-0.0049537,-0.110937,0.242109
-0.0049536,-0.109375,0.233437
-0.0049535,-0.132812,0.218125
-0.0049534,-0.11875,0.209609
-0.0049533,-0.139062,0.227656
-0.0049532,-0.114062,0.222187
-0.0049531,-0.173437,0.218203
-0.004953,-0.167188,0.224766
-0.0049529,-0.11875,0.224297
-0.0049528,-0.0890625,0.215
-0.0049527,-0.0765625,0.248594
-0.0049526,-0.115625,0.2075
-0.0049525,-0.128125,0.226875
-0.0049524,-0.164062,0.212109
-0.0049523,-0.117188,0.231406
-0.0049522,-0.1125,0.226641
-0.0049521,-0.1375,0.218203
-0.004952,-0.142187,0.247031
-0.0049519,-0.134375,0.211406
-0.0049518,-0.096875,0.203047
-0.0049517,-0.145312,0.215703
-0.0049516,-0.170312,0.237891
-0.0049515,-0.15,0.225391
-0.0049514,-0.110937,0.212266
-0.0049513,-0.139062,0.208672
-0.0049512,-0.107812,0.225391
-0.0049511,-0.096875,0.217266
-0.004951,-0.109375,0.242109
-0.0049509,-0.110937,0.231172
-0.0049508,-0.109375,0.240312
-0.0049507,-0.140625,0.172656
-0.0049506,-0.165625,0.238203
-0.0049505,-0.109375,0.241406
-0.0049504,-0.120313,0.229844
-0.0049503,-0.148438,0.177891
-0.0049502,-0.109375,0.199609
-0.0049501,-0.103125,0.228047
-0.00495,-0.10625,0.215078
-0.0049499,-0.126562,0.207578
-0.0049498,-0.139062,0.215625
-0.0049497,-0.123437,0.229141
-0.0049496,-0.15,0.225859
-0.0049495,-0.109375,0.226562
-0.0049494,-0.128125,0.236875
-0.0049493,-0.096875,0.228437
-0.0049492,-0.146875,0.225156
-0.0049491,-0.121875,0.202578
-0.004949,-0.117188,0.219297
-0.0049489,-0.120313,0.220391
-0.0049488,-0.132812,0.208672
-0.0049487,-0.10625,0.215781
-0.0049486,-0.1125,0.229453
-0.0049485,-0.117188,0.200703
-0.0049484,-0.1125,0.233203
-0.0049483,-0.125,0.223516
-0.0049482,-0.129687,0.223672
-0.0049481,-0.126562,0.209609
-0.004948,-0.10625,0.22125
-0.0049479,-0.121875,0.217656
-0.0049478,-0.134375,0.229766
-0.0049477,-0.101562,0.226406
-0.0049476,-0.114062,0.198281
-0.0049475,-0.148438,0.232031
-0.0049474,-0.115625,0.195937
-0.0049473,-0.140625,0.228281
-0.0049472,-0.0765625,0.227109
-0.0049471,-0.096875,0.218437
-0.004947,-0.132812,0.198828
-0.0049469,-0.10625,0.215234
-0.0049468,-0.1125,0.231875
-0.0049467,-0.151563,0.207656
-0.0049466,-0.114062,0.219844
-0.0049465,-0.0921875,0.193594
-0.0049464,-0.0953125,0.214453
-0.0049463,-0.1,0.214141
-0.0049462,-0.175,0.238125
-0.0049461,-0.1125,0.212812
-0.004946,-0.128125,0.219922
-0.0049459,-0.114062,0.191641
-0.0049458,-0.142187,0.226719
-0.0049457,-0.129687,0.214219
-0.0049456,-0.096875,0.2025
-0.0049455,-0.107812,0.202812
-0.0049454,-0.0953125,0.209141
-0.0049453,-0.13125,0.211406
-0.0049452,-0.0953125,0.219297
-0.0049451,-0.129687,0.226406
-0.004945,-0.125,0.202031
-0.0049449,-0.0890625,0.199219
-0.0049448,-0.1125,0.209375
-0.0049447,-0.159375,0.212187
-0.0049446,-0.107812,0.214219
-0.0049445,-0.0796875,0.214844
-0.0049444,-0.0578125,0.223359
-0.0049443,-0.0671875,0.190469
-0.0049442,-0.107812,0.193281
-0.0049441,-0.075,0.205703
-0.004944,-0.115625,0.230234
-0.0049439,-0.126562,0.207734
-0.0049438,-0.0640625,0.202812
-0.0049437,-0.09375,0.192578
-0.0049436,-0.0796875,0.223594
-0.0049435,-0.078125,0.20125
-0.0049434,-0.1375,0.215313
-0.0049433,-0.084375,0.215703
-0.0049432,-0.101562,0.210313
-0.0049431,-0.0828125,0.205859
-0.004943,-0.115625,0.215859
-0.0049429,-0.13125,0.192031
-0.0049428,-0.132812,0.211719
-0.0049427,-0.090625,0.204297
-0.0049426,-0.084375,0.195547
-0.0049425,-0.104688,0.222734
-0.0049424,-0.120313,0.238047
-0.0049423,-0.09375,0.198984
-0.0049422,-0.0984375,0.196484
-0.0049421,-0.114062,0.216094
-0.004942,-0.135938,0.201484
-0.0049419,-0.084375,0.235938
-0.0049418,-0.126562,0.211094
-0.0049417,-0.11875,0.223125
-0.0049416,-0.11875,0.2025
-0.0049415,-0.115625,0.189766
-0.0049414,-0.125,0.212969
-0.0049413,-0.0984375,0.181016
-0.0049412,-0.1,0.232266
-0.0049411,-0.139062,0.241172
-0.004941,-0.05625,0.180078
-0.0049409,-0.11875,0.200781
-0.0049408,-0.0640625,0.225313
-0.0049407,-0.139062,0.2025
-0.0049406,-0.0984375,0.187734
-0.0049405,-0.110937,0.199688
-0.0049404,-0.0796875,0.22125
-0.0049403,-0.110937,0.229531
-0.0049402,-0.05,0.242656
-0.0049401,-0.0421875,0.203437
-0.00494,-0.0578125,0.208984
-0.0049399,-0.0234375,0.206094
-0.0049398,-0.10625,0.199375
-0.0049397,-0.0640625,0.202891
-0.0049396,-0.0453125,0.21375
-0.0049395,-0.0484375,0.185781
-0.0049394,-0.0546875,0.2075
-0.0049393,-0.075,0.1825
-0.0049392,-0.025,0.218672
-0.0049391,-0.021875,0.235391
-0.004939,-0.0671875,0.170156
-0.0049389,-0.107812,0.188906
-0.0049388,-0.040625,0.219531
-0.0049387,-0.021875,0.212812
-0.0049386,-0.107812,0.221016
-0.0049385,-0.0578125,0.183125
-0.0049384,-0.10625,0.201562
-0.0049383,-0.0421875,0.208672
-0.0049382,-0.075,0.213828
-0.0049381,-0.046875,0.218047
-0.004938,-0.040625,0.189688
-0.0049379,-0.0359375,0.184922
-0.0049378,-0.078125,0.193203
-0.0049377,-0.0546875,0.198281
-0.0049376,-0.05625,0.195469
-0.0049375,-0.028125,0.194219
-0.0049374,-0.03125,0.188828
-0.0049373,-0.0109375,0.198125
-0.0049372,-0.025,0.191875
-0.0049371,-0.0046875,0.213437
-0.004937,-0.0609375,0.193437
-0.0049369,-0.0515625,0.213672
-0.0049368,-0.0640625,0.198828
-0.0049367,-0.053125,0.18375
-0.0049366,-0.0640625,0.196875
-0.0049365,-0.0203125,0.230234
-0.0049364,-0.053125,0.218906
-0.0049363,-0.025,0.187656
-0.0049362,-0.06875,0.189531
-0.0049361,-0.09375,0.166953
-0.004936,-0.046875,0.211406
-0.0049359,-0.0203125,0.205234
-0.0049358,-0.009375,0.175547
-0.0049357,-0.0640625,0.197266
-0.0049356,-0.0234375,0.193516
-0.0049355,-0.0546875,0.1975
-0.0049354,-0.046875,0.188047
-0.0049353,-0.028125,0.188359
-0.0049352,-0.034375,0.196953
-0.0049351,-0.0359375,0.183203
-0.004935,-0.0625,0.194219
-0.0049349,-0.040625,0.226719
-0.0049348,-0.01875,0.211016
-0.0049347,-0.0140625,0.191719
-0.0049346,-0.040625,0.169531
-0.0049345,0.025,0.187266
-0.0049344,-0.0234375,0.214844
-0.0049343,-0.0296875,0.189688
-0.0049342,-0.0296875,0.201328
-0.0049341,-0.05625,0.194453
-0.004934,-0.0453125,0.211562
-0.0049339,-0.0640625,0.243672
-0.0049338,0.00625,0.191875
-0.0049337,-0.0046875,0.193984
-0.0049336,-0.015625,0.172344
-0.0049335,0.00625,0.208359
-0.0049334,-0.103125,0.180234
-0.0049333,-0.0171875,0.174297
-0.0049332,-0.0515625,0.208672
-0.0049331,-0.078125,0.198359
-0.004933,-0.0359375,0.182109
-0.0049329,-0.05625,0.201328
-0.0049328,-0.0515625,0.151797
-0.0049327,-0.0265625,0.20625
-0.0049326,-0.034375,0.173906
-0.0049325,-0.0375,0.194297
-0.0049324,-0.046875,0.170703
-0.0049323,-0.05625,0.206328
-0.0049322,-0.059375,0.196875
-0.0049321,-0.0234375,0.202812
-0.004932,-0.028125,0.17
-0.0049319,0,0.164062
-0.0049318,0.003125,0.184766
-0.0049317,-0.03125,0.217344
-0.0049316,-0.0359375,0.17375
-0.0049315,-0.03125,0.218047
-0.0049314,-0.0375,0.159141
-0.0049313,-0.046875,0.185547
-0.0049312,-0.021875,0.20625
-0.0049311,-0.0328125,0.199063
-0.004931,-0.05,0.204844
-0.0049309,-0.0078125,0.179609
-0.0049308,-0.003125,0.181406
-0.0049307,-0.0265625,0.191641
-0.0049306,-0.0234375,0.211094
-0.0049305,-0.028125,0.185547
-0.0049304,-0.0203125,0.189922
-0.0049303,-0.028125,0.190156
-0.0049302,-0.046875,0.1675
-0.0049301,0.0140625,0.224062
-0.00493,-0.0328125,0.190234
-0.0049299,-0.0015625,0.191172
-0.0049298,-0.0296875,0.172813
-0.0049297,-0.059375,0.184531
-0.0049296,-0.0171875,0.197422
-0.0049295,-0.0171875,0.185234
-0.0049294,0.0078125,0.187344
-0.0049293,-0.028125,0.176016
-0.0049292,-0.0328125,0.187969
-0.0049291,-0.0015625,0.202266
-0.004929,-0.0296875,0.187578
-0.0049289,-0.0296875,0.200937
-0.0049288,-0.0421875,0.181094
-0.0049287,-0.0453125,0.174531
-0.0049286,-0.0234375,0.173672
-0.0049285,-0.0421875,0.190781
-0.0049284,-0.009375,0.198828
-0.0049283,0.0203125,0.194688
-0.0049282,-0.0125,0.184766
-0.0049281,-0.034375,0.176641
-0.004928,0.0046875,0.219609
-0.0049279,-0.025,0.184297
-0.0049278,-0.021875,0.201172
-0.0049277,-0.0234375,0.176406
-0.0049276,0.015625,0.175859
-0.0049275,-0.0015625,0.202656
-0.0049274,-0.0359375,0.192031
-0.0049273,0.0390625,0.193828
-0.0049272,-0.0171875,0.179844
-0.0049271,0.003125,0.190937
-0.004927,-0.05,0.185937
-0.0049269,0.009375,0.197734
-0.0049268,-0.0078125,0.189609
-0.0049267,0.028125,0.206172
-0.0049266,0.0390625,0.172266
-0.0049265,0,0.183672
-0.0049264,-0.05,0.175078
-0.0049263,-0.009375,0.215703
-0.0049262,0.0234375,0.195937
-0.0049261,-0.034375,0.160703
-0.004926,0.0484375,0.214766
-0.0049259,0.025,0.161953
-0.0049258,0.0125,0.207969
-0.0049257,-0.0078125,0.194531
-0.0049256,-0.0203125,0.172813
-0.0049255,0.0046875,0.168828
-0.0049254,-0.0296875,0.195703
-0.0049253,0.0046875,0.166719
-0.0049252,-0.0015625,0.199453
-0.0049251,-0.0078125,0.193828
-0.004925,-0.00625,0.154375
-0.0049249,-0.00625,0.169141
-0.0049248,0.0234375,0.209844
-0.0049247,0.003125,0.170625
-0.0049246,0.003125,0.174922
-0.0049245,-0.009375,0.177656
-0.0049244,-0.0203125,0.163984
-0.0049243,0.01875,0.188203
-0.0049242,0.0171875,0.197891
-0.0049241,0.0578125,0.182812
-0.004924,0.003125,0.167734
-0.0049239,0.040625,0.175312
-0.0049238,-0.0109375,0.204844
-0.0049237,0.025,0.186953
-0.0049236,0,0.181641
-0.0049235,0.0046875,0.175547
-0.0049234,0.025,0.156016
-0.0049233,0.0390625,0.160859
-0.0049232,0.0328125,0.17
-0.0049231,0,0.197187
-0.004923,0.0015625,0.191797
-0.0049229,0.0015625,0.185859
-0.0049228,0.0578125,0.158984
-0.0049227,-0.028125,0.170312
-0.0049226,0.040625,0.191172
-0.0049225,0.0390625,0.189141
-0.0049224,0.025,0.162266
-0.0049223,0.01875,0.180078
-0.0049222,0,0.148984
-0.0049221,0.0046875,0.181953
-0.004922,-0.003125,0.180156
